count,hour,minute,second,msec,at1,at2,at3,t1,t2,t3,pos1,pos2,pos3,vel1,vel2,vel3
6511,17,52,8,607,1.14,-10.5,2.34,1.17205,-9.05142,0,-14.55,80.3979,-0,2.15126,25.7018,-0
6512,17,52,8,613,1.2,-10.98,2.34,1.62312,-8.80927,0,-14.548,80.5504,-0,2.50694,25.8419,-0
6513,17,52,8,619,1.47,-10.32,2.28,1.50189,-9.46733,0.253582,-14.5459,80.7056,-0,2.38678,25.6242,-0.0130463
6514,17,52,8,625,2.28,-10.86,2.31,1.11268,-8.7048,-0.133599,-14.5397,80.8601,0.000686646,2.3188,25.1738,0.00686646
6515,17,52,8,631,2.13,-9.36,2.43,1.416,-8.72146,-0.115925,-14.5301,81.0139,0.000686646,2.52136,24.976,0.00549316
6516,17,52,8,637,2.28,-9,2.37,1.50029,-8.23486,0.00475005,-14.5164,81.1663,0.000686646,2.54471,24.1706,-0
6517,17,52,8,643,1.92,-9.42,2.37,1.49107,-8.44556,0.00379646,-14.4999,81.3119,0.00137329,2.72804,24.1404,-0
6518,17,52,8,648,2.07,-9.42,2.34,1.40607,-9.39997,-2.98091e-06,-14.4868,81.4341,0.000686646,2.66144,24.0965,-0
6519,17,52,8,654,2.73,-8.88,2.37,1.09773,-8.99619,-2.93086e-06,-14.4724,81.579,0.000686646,2.51381,23.7572,-0
6520,17,52,8,660,2.97,-9.48,2.34,1.47443,-9.18097,-5.76301e-06,-14.4587,81.7218,0.00137329,2.84409,23.8548,-0
6521,17,52,8,666,2.94,-9.42,2.49,1.87963,-10.2355,-1.10603,-14.4436,81.8646,0.000686646,3.12698,24.334,0.0583649
6522,17,52,8,698,2.16,-12.36,2.34,2.31109,-14.3737,0,-14.3221,82.668,-0,3.89259,27.5819,-0
6523,17,52,8,704,1.77,-12.96,2.37,2.11895,-14.3937,0.0403991,-14.2946,82.8307,0.000686646,3.96126,28.055,-0
6524,17,52,8,710,1.47,-14.04,2.22,1.8048,-10.9985,0.240266,-14.2685,82.999,0.000686646,4.36226,28.5713,-0.0123596
6525,17,52,8,716,1.23,-12.06,2.31,1.66208,-11.5375,0.85511,-14.2417,83.1734,0.000686646,4.27849,29.4351,-0.044632
6526,17,52,8,722,0.99,-10.98,2.34,0.867616,-11.1014,-0.00855795,-14.2142,83.3526,0.000686646,3.83011,29.5951,-0
6527,17,52,8,728,0.6,-10.74,2.34,0.535354,-9.34911,-0.0308953,-14.1875,83.5332,-0,3.40302,29.0822,-0
6528,17,52,8,734,0.36,-10.44,2.28,0.73774,-9.41998,-2.19279e-06,-14.1628,83.7096,0.000686646,3.18741,29.2882,-0
6529,17,52,8,740,0.3,-9.96,2.34,0.671747,-9.34012,0,-14.1401,83.8875,-0,2.71156,28.7341,-0
6530,17,52,8,746,0.66,-9.42,2.28,0.449132,-8.79166,0,-14.1202,84.0626,-0,2.27348,28.5109,-0
6531,17,52,8,752,0.75,-8.46,2.25,0.848667,-8.39134,2.01081e-06,-14.101,84.2336,-0.000686646,2.23778,27.6725,-0
6532,17,52,8,758,0.96,-9.54,2.28,1.23349,-7.54441,0,-14.0838,84.3977,-0,2.22267,26.8101,-0
6533,17,52,8,764,0.72,-9.18,2.28,1.5945,-9.0879,0,-14.0673,84.5576,-0,2.56599,27.185,-0
6534,17,52,8,770,0.81,-9.54,2.25,1.32776,-9.60133,-1.84274e-06,-14.0515,84.7169,0.000686646,2.2728,26.7496,-0
6535,17,52,8,776,1.02,-11.4,2.22,1.252,-8.84149,0,-14.0364,84.8708,-0,2.52068,26.5272,-0
6536,17,52,8,782,0.93,-11.04,2.28,1.66835,-10.5658,-1.73405e-06,-14.0227,85.0294,0.000686646,2.67654,27.4267,-0
6537,17,52,8,788,1.17,-10.92,2.25,1.26308,-10.467,-1.67861e-06,-14.0083,85.1887,0.000686646,2.48909,27.1369,-0
6538,17,52,8,794,1.02,-11.58,2.16,1.09015,-8.63416,0.981608,-13.9925,85.3521,-0,2.45682,26.5972,-0.0514984
6539,17,52,8,800,0.72,-10.98,2.43,1.35888,-8.96829,-1.00667,-13.9767,85.5135,-0,2.55913,26.5739,0.0528717
6540,17,52,8,806,0.87,-10.5,2.25,0.993476,-8.57901,-0.169245,-13.9602,85.6728,0.000686646,2.14645,25.7581,0.00686646
6541,17,52,8,812,0.99,-10.02,2.25,0.844388,-8.03896,0.0232345,-13.9458,85.8307,-0,2.08809,25.3221,0.000686646
6542,17,52,8,818,0.9,-8.88,2.25,1.24219,-8.33174,0.00475173,-13.9355,85.9852,0.000686646,2.11075,24.7632,-0
6543,17,52,8,824,1.47,-9.54,2.25,1.24151,-7.60021,0.000475313,-13.93,86.1356,-0,2.05444,23.7854,-0
6544,17,52,8,830,1.53,-9.3,2.22,1.44356,-8.44408,0,-13.9265,86.2839,-0,2.28722,23.8939,-0
6545,17,52,8,836,2.43,-9.84,2.19,1.36218,-9.45738,-0.120246,-13.9238,86.4281,0.000686646,2.14851,23.7305,0.00617981
6546,17,52,8,842,3.09,-10.02,2.19,1.26762,-8.78944,0.931246,-13.9162,86.5702,-0,2.27142,23.3233,-0.0487518
6547,17,52,8,848,2.82,-8.76,2.34,1.75338,-9.31146,-1.00239,-13.9032,86.7117,-0,2.64702,23.565,0.0528717
6548,17,52,8,853,2.67,-9,2.22,1.57566,-9.54974,-0.0337483,-13.886,86.849,0.000686646,2.57835,23.3562,-0
6549,17,52,8,859,2.49,-9.9,2.25,1.6899,-9.52141,0.036598,-13.8682,86.9877,0.000686646,3.05557,23.5657,-0
6550,17,52,8,865,2.88,-10.32,2.25,1.97584,-10.3778,-2.00761e-06,-13.8517,87.125,0.00137329,3.28903,24.0195,-0
6551,17,52,8,871,3.36,-10.5,2.34,1.29586,-10.928,0.0668147,-13.8338,87.2644,0.00137329,3.03291,24.6403,-0.00343323
6552,17,52,8,899,1.62,-13.08,2.22,1.81096,-14.2897,-7.04275e-07,-13.7267,87.9833,0.000686646,3.79372,27.6423,-0
6553,17,52,8,905,1.92,-12.78,2.25,1.79673,-14.3977,-0.00237721,-13.7048,88.1502,0.000686646,3.53485,28.3193,-0
6554,17,52,8,911,2.55,-13.26,2.22,1.40813,-11.2839,0,-13.6842,88.3232,0.000686646,3.85345,28.8165,-0
6555,17,52,8,917,2.16,-12.18,2.19,1.89108,-11.7875,0,-13.6622,88.4997,-0,4.11163,29.8499,-0
6556,17,52,8,923,2.1,-10.38,2.25,1.56522,-11.187,-9.42977e-07,-13.6382,88.6803,0.000686646,3.92967,29.7695,-0
6557,17,52,8,929,1.44,-10.14,2.22,1.05334,-8.85377,-4.07945e-07,-13.6127,88.8602,-0,3.67905,29.3857,-0
6558,17,52,8,935,1.41,-9.66,2.22,0.980056,-9.09312,-3.46556e-07,-13.5921,89.0078,0.000686646,3.69072,29.122,-0
6559,17,52,8,941,1.44,-9.54,2.19,0.710097,-9.41504,0,-13.5702,89.1822,-0,3.08235,29.0788,-0
6560,17,52,8,947,1.14,-8.76,2.16,0.266851,-8.76485,0,-13.5509,89.3525,-0,2.54608,28.4525,-0
6561,17,52,8,953,1.02,-9.6,2.16,0.212028,-9.24556,-1.68128e-07,-13.5317,89.5187,0.000686646,1.95763,28.3269,-0
6562,17,52,8,959,0.54,-10.08,2.16,0.0896324,-9.68812,0,-13.5125,89.7164,-0,1.28677,28.3715,-0
6563,17,52,8,965,0.3,-9.72,2.16,0.0526991,-9.63734,0.0668166,-13.496,89.8537,0.000686646,0.689392,28.2122,-0.00343323
6564,17,52,8,971,-0.18,-10.86,2.07,-0.421848,-8.83479,0,-13.4747,90.024,-0,0.0858307,27.6416,-0
6565,17,52,8,977,-1.44,-10.56,2.13,-0.306267,-8.37059,-0.00237656,-13.4583,90.1888,-0,0,27.1342,-0
6566,17,52,8,983,-2.22,-10.8,2.13,-0.435647,-8.26223,0,-13.4514,90.3509,-0,-0.147629,26.5045,-0
6567,17,52,8,989,-1.71,-10.8,2.13,-1.0535,-8.25428,0,-13.4534,90.5116,-0,-0.549316,26.0122,-0
6568,17,52,8,995,-1.05,-9.72,2.07,-1.11154,-8.63855,0,-13.4624,90.6709,-0,-0.744324,25.7025,-0
6569,17,52,9,1,-0.84,-9.96,2.1,-0.68679,-8.00424,-0.399581,-13.4706,90.8253,-0,-0.683899,24.746,0.0205994
6570,17,52,9,7,-0.72,-9.6,2.01,-0.460586,-7.63498,0.0133645,-13.4768,90.975,-0,-0.63446,24.1672,-0.000686646
6571,17,52,9,13,-0.96,-8.88,2.1,-0.362108,-8.35356,0.0142594,-13.4809,91.1227,-0,-0.484772,23.7998,-0
6572,17,52,9,19,-0.99,-8.28,2.07,-0.382898,-8.25261,-0.000474871,-13.483,91.2662,0.000686646,-0.462799,23.1681,-0
6573,17,52,9,25,-0.57,-8.22,2.07,-0.566504,-7.76243,0,-13.4892,91.4042,-0,-0.506058,22.4416,-0
6574,17,52,9,31,-0.51,-7.92,2.04,-0.408833,-7.61724,0,-13.5008,91.5353,-0,-0.357742,21.7255,-0
6575,17,52,9,37,-0.27,-7.74,2.04,-0.062146,-7.65285,0,-13.5159,91.6624,-0,-0.2005,21.0567,-0
6576,17,52,9,43,0.06,-7.86,2.04,0.0834399,-8.04928,6.23972e-07,-13.5317,91.7867,0.000686646,-0.117416,20.6735,-0
6577,17,52,9,49,0.63,-9.72,2.01,0.169067,-7.1114,0.213628,-13.5441,91.9075,0.000686646,-0.065918,19.316,-0.0109863
6578,17,52,9,55,0.99,-9.12,2.07,0.425477,-7.14228,1.41286e-06,-13.5489,92.0229,0.00137329,-0.000686646,18.9727,-0
6579,17,52,9,61,1.26,-8.76,2.07,0.414525,-8.42917,-0.00760426,-13.5489,92.1368,0.000686646,0.00617981,18.6555,-0
6580,17,52,9,67,1.38,-8.46,2.07,0.72324,-7.81262,7.84806e-07,-13.5468,92.2474,0.000686646,0.0796509,17.8555,-0
6581,17,52,9,73,1.44,-8.7,2.07,0.921929,-7.47061,8.22192e-07,-13.5455,92.3545,0.000686646,0.127716,17.2904,-0
6582,17,52,9,79,1.47,-9.66,2.07,0.962339,-7.41321,8.57897e-07,-13.5441,92.4568,0.000686646,0.157242,16.4802,-0
6583,17,52,9,84,1.65,-10.14,2.1,0.862875,-7.23119,8.86172e-07,-13.5441,92.5378,0.000686646,0.141449,15.7997,-0
6584,17,52,9,115,1.62,-7.74,1.98,0.776222,-4.78069,-0.133595,-13.5358,93.0013,-0,0.125656,13.152,0.00686646
6585,17,52,9,121,1.71,-8.64,2.22,0.78252,-4.51057,-1.01916,-13.5365,93.0817,-0,0.123596,12.2937,0.0535583
6586,17,52,9,127,1.65,-8.04,1.98,0.936549,-7.12708,0.13835,-13.5358,93.1558,0.000686646,0.162048,11.7561,-0.00686646
6587,17,52,9,133,1.41,-8.4,2.04,1.06791,-7.15458,0.686071,-13.5324,93.2265,0.000686646,0.205307,10.9547,-0.0336456
6588,17,52,9,139,1.11,-8.52,2.01,1.09532,-6.75752,-0.00475313,-13.5276,93.2918,-0,0.230026,10.1363,-0
6589,17,52,9,145,0.99,-7.86,2.01,0.840783,-7.27422,-0.0232903,-13.5214,93.3515,-0,0.155182,9.76341,-0
6590,17,52,9,151,0.9,-7.92,2.04,0.575169,-7.58427,0,-13.5166,93.4078,-0,0.0933838,9.21616,-0
6591,17,52,9,157,0.75,-9.36,1.95,0.529517,-6.7569,0.53138,-13.5125,93.4586,0.000686646,0.0686646,8.2267,-0.0274658
6592,17,52,9,163,0.6,-9.42,2.01,0.200966,-6.86252,0,-13.5098,93.5067,-0,-0.00686646,7.78313,-0
6593,17,52,9,169,0.57,-8.94,1.95,-0.0159373,-7.61253,-0.0190125,-13.507,93.552,-0,-0.0535583,7.40822,-0
6594,17,52,9,175,0.15,-8.94,2.16,0.328318,-7.22249,-1.17958,-13.5056,93.5946,0.000686646,0,6.68518,0.0624847
6595,17,52,9,181,0,-9.06,1.92,0.378073,-6.81732,0,-13.5049,93.6344,-0,0.00137329,6.01639,-0
6596,17,52,9,187,-0.12,-9.36,1.98,0.329259,-6.77148,0.0298902,-13.5049,93.6715,0.000686646,0.00137329,5.28854,0.000686646
6597,17,52,9,193,-0.18,-8.76,1.95,-0.0476446,-7.06105,0,-13.5063,93.7031,-0,-0.0727844,4.869,-0
6598,17,52,9,199,-0.24,-8.46,1.95,-0.00167366,-7.31507,0.000475313,-13.5098,93.7326,-0,-0.0631714,4.36569,-0
6599,17,52,9,205,-0.18,-7.5,1.92,0.102811,-7.11421,0,-13.5139,93.7573,-0,-0.0556183,3.8102,-0
6600,17,52,9,211,0,-7.98,1.95,0.0274676,-6.73541,1.31914e-06,-13.5194,93.7793,0.000686646,-0.0693512,3.03841,-0
6601,17,52,9,217,0.09,-7.86,1.95,-0.00217207,-6.62513,1.32536e-06,-13.5221,93.7971,0.000686646,-0.0741577,2.4218,-0
6602,17,52,9,223,0.18,-7.74,1.92,0.0168153,-6.76904,0,-13.5228,93.8116,-0,-0.0727844,1.79214,-0
6603,17,52,9,228,0.03,-7.26,1.92,0.389649,-6.8765,0,-13.5221,93.8219,-0,0,1.28334,-0
6604,17,52,9,234,0,-7.62,1.95,0.388398,-6.79954,1.33613e-06,-13.5207,93.828,0.000686646,0,0.625534,-0
6605,17,52,9,240,0,-7.38,1.92,0.32206,-6.04842,0,-13.5201,93.8315,-0,0,0.116043,-0
6606,17,52,9,246,0.03,-7.2,1.95,0.32206,-5.83145,1.33685e-06,-13.5214,93.8301,0.000686646,0,-0.0102997,-0
6607,17,52,9,252,0.03,-7.2,1.95,0.32206,-5.49915,1.33637e-06,-13.5214,93.8287,0.000686646,0,-0.133209,-0
6608,17,52,9,258,0,-7.32,1.89,0.32206,-5.52902,1.33589e-06,-13.5207,93.8274,0.000686646,0,-0.154495,-0
6609,17,52,9,264,0,-7.32,1.89,0.32206,-5.5363,0,-13.5201,93.8253,-0,0,-0.181961,-0
6610,17,52,9,270,0,-7.38,1.86,0.32206,-5.69036,1.33446e-06,-13.5194,93.8232,0.000686646,0,-0.157928,-0
6611,17,52,9,276,-0.03,-7.14,1.89,0.458205,-5.97221,1.33422e-06,-13.5194,93.8226,0.000686646,0.0260925,-0.118103,-0
6612,17,52,9,282,-0.03,-7.08,1.92,0.32206,-6.10339,1.33398e-06,-13.5207,93.8226,-0,0,-0.0954437,-0
6613,17,52,9,288,0.03,-6.78,1.89,0.0778261,-6.34649,1.33422e-06,-13.5221,93.8226,0.000686646,-0.042572,-0.0583649,-0
6614,17,52,9,294,0.15,-6.66,1.95,0.257339,-6.19472,0.106892,-13.5249,93.8232,0.000686646,-0.0123596,-0.0734711,-0.00549316
6615,17,52,9,300,0.3,-6.48,2.07,0.38965,-6.19249,-1.24022,-13.5276,93.8232,0.000686646,-0.000686646,-0.0556183,-0.00274658
6616,17,52,9,331,0.66,-6.54,1.83,0.698534,-5.62414,-0.0038025,-13.5269,93.8191,-0,0.0720978,-0.151749,-0
6617,17,52,9,337,0.63,-6.6,1.86,0.378186,-5.57804,0.04563,-13.5242,93.8177,-0,0.011673,-0.158615,-0
6618,17,52,9,343,0.66,-6.72,1.74,0.220367,-5.67925,1.14291,-13.5207,93.8164,-0.000686646,-0.00686646,-0.159302,-0.0604248
6619,17,52,9,349,0.51,-6.78,1.8,0.311421,-5.73494,0,-13.5159,93.8157,-0,0,-0.145569,-0
6620,17,52,9,355,0.3,-6.84,1.86,0.328318,-5.80585,-0.0418262,-13.5118,93.8143,0.000686646,0,-0.139389,-0
6621,17,52,9,361,0.75,-5.94,1.83,0.286078,-5.25018,0,-13.5084,93.8129,-0,-0.00686646,-0.257492,-0
6622,17,52,9,367,1.8,-6.18,1.83,1.43108,-4.38795,-1.06893,-13.5056,93.8095,0.000686646,0.497131,-0.771103,-0.00411987
6623,17,52,9,373,1.5,-6,1.71,2.17464,-4.36585,0.0534551,-13.5036,93.8061,-0,1.03409,-0.870667,-0.00274658
6624,17,52,9,379,1.23,-6.66,1.95,2.01053,-5.12408,-0.201293,-13.5036,93.8013,-0,1.18172,-0.755997,0.0123596
6625,17,52,9,385,1.08,-6.6,1.83,1.0871,-5.95786,-0.00190125,-13.5029,93.7978,-0,0.889206,-0.326843,-0
6626,17,52,9,391,1.32,-6.36,1.74,0.4895,-6.57994,0.00855563,-13.5015,93.7965,-0,0.429153,-0.135269,-0
6627,17,52,9,397,1.14,-6.3,1.77,0.499388,-6.4796,0,-13.4995,93.7958,-0,0.260239,-0.0741577,-0
6628,17,52,9,403,1.26,-6.18,1.8,0.495595,-6.54948,1.32489e-06,-13.4988,93.7958,0.000686646,0.117416,-0.0370789,-0
6629,17,52,9,409,1.38,-5.94,1.74,0.49177,-6.82571,0,-13.4995,93.7958,-0,0.0810242,0.00274658,-0
6630,17,52,9,415,2.01,-5.04,1.8,1.07904,-5.1923,1.32512e-06,-13.4988,93.7965,0.000686646,0.207367,-0.233459,-0
6631,17,52,9,421,1.8,-5.34,1.71,1.90829,-4.23353,0,-13.4995,93.7937,-0,0.839767,-0.723724,-0
6632,17,52,9,427,1.77,-5.88,1.77,1.73038,-4.78013,0,-13.4974,93.791,-0,0.774536,-0.541077,-0
6633,17,52,9,433,1.89,-5.88,1.77,0.799531,-5.75273,1.32249e-06,-13.494,93.7889,0.000686646,0.42778,-0.33577,-0
6634,17,52,9,439,1.35,-5.76,1.77,0.787805,-6.07929,1.32153e-06,-13.4898,93.7862,0.000686646,0.371475,-0.175781,-0
6635,17,52,9,445,1.38,-5.94,1.74,0.81587,-5.93354,1.32082e-06,-13.4871,93.7841,0.000686646,0.21492,-0.155182,-0
6636,17,52,9,451,1.41,-6.12,1.77,0.648198,-5.81828,1.32034e-06,-13.4857,93.7827,0.000686646,0.143509,-0.140762,-0
6637,17,52,9,457,1.44,-6.24,1.74,0.591974,-5.96241,1.31938e-06,-13.4843,93.78,0.000686646,0.0940704,-0.11467,-0
6638,17,52,9,463,1.47,-6.12,1.77,0.666129,-6.20826,1.31986e-06,-13.485,93.7814,0.000686646,0.0961304,-0.0789642,-0
6639,17,52,9,469,1.41,-6.06,1.74,0.772817,-6.38271,0,-13.4837,93.7807,-0,0.11055,-0.0535583,-0
6640,17,52,9,475,1.29,-6,1.74,0.721301,-6.42557,0,-13.4823,93.7814,-0,0.098877,-0.0432587,-0
6641,17,52,9,481,1.32,-5.76,1.77,0.57674,-6.67115,0,-13.4802,93.782,-0,0.0700378,-0.011673,-0
6642,17,52,9,487,1.86,-4.68,1.74,1.07169,-5.35162,0,-13.4795,93.7827,-0,0.198441,-0.197067,-0
6643,17,52,9,493,1.65,-5.1,1.77,1.88795,-4.2581,1.31938e-06,-13.4775,93.78,0.000686646,0.808182,-0.718918,-0
6644,17,52,9,499,1.35,-5.58,1.74,1.71532,-4.77479,0,-13.4747,93.7772,-0,0.750504,-0.513611,-0
6645,17,52,9,505,1.41,-5.7,1.74,0.769085,-5.75316,1.31723e-06,-13.4692,93.7738,0.000686646,0.380402,-0.333023,-0
6646,17,52,9,533,0.6,-6.18,1.71,-0.67445,-6.67054,0,-13.4534,93.7663,-0,-0.0611115,-0.0796509,-0
6647,17,52,9,539,0.42,-6.18,1.68,-0.0246463,-6.61068,1.31435e-06,-13.4534,93.7656,0.000686646,0,-0.0590515,-0
6648,17,52,9,545,0.33,-6,1.71,0.323807,-6.64899,0,-13.4541,93.7656,-0,-0.0102997,-0.0178528,-0
6649,17,52,9,551,1.08,-5.22,1.68,0.311263,-5.18971,1.31412e-06,-13.4541,93.7649,0.000686646,-0.00205994,-0.241699,-0
6650,17,52,9,556,1.95,-5.58,1.65,1.46132,-4.27236,0,-13.4541,93.7635,-0,0.341949,-0.714111,-0
6651,17,52,9,562,1.83,-5.4,1.68,2.09136,-4.39148,0,-13.4534,93.7594,-0,0.951691,-0.836334,-0
6652,17,52,9,568,1.32,-6.24,1.71,1.8955,-5.34298,1.31077e-06,-13.4514,93.7553,0.000686646,1.0746,-0.569229,-0
6653,17,52,9,574,1.47,-6.18,1.65,0.933279,-5.98846,0,-13.4493,93.7518,-0,0.652313,-0.298004,-0
6654,17,52,9,580,1.44,-6.06,1.65,0.471495,-6.51532,1.30885e-06,-13.4466,93.7498,0.000686646,0.341263,-0.109863,-0
6655,17,52,9,586,1.41,-6,1.83,0.38725,-6.60706,-0.867849,-13.4445,93.7491,-0,0.142136,-0.054245,0.0453186
6656,17,52,9,592,1.59,-6,1.41,0.353351,-6.69308,1.34776,-13.4452,93.7491,0.000686646,0.0672913,-0.0171661,-0.0720978
6657,17,52,9,598,1.8,-5.88,1.83,0.296615,-6.80718,-0.98779,-13.4459,93.7498,0.000686646,0.0199127,0.00343323,0.0535583
6658,17,52,9,604,2.49,-5.04,1.62,0.968924,-5.27915,0.638047,-13.4473,93.7491,0.000686646,0.155869,-0.205994,-0.0357056
6659,17,52,9,610,2.25,-5.4,1.65,2.00617,-4.25127,0.0237112,-13.4459,93.747,0.000686646,0.883713,-0.709991,0.000686646
6660,17,52,9,616,2.25,-5.7,1.65,1.88029,-4.65133,-0.0247163,-13.4425,93.7422,-0,0.881653,-0.608368,-0
6661,17,52,9,622,1.95,-5.82,1.65,0.968844,-5.93585,0.000476618,-13.4377,93.7408,0.000686646,0.625534,-0.262299,-0
6662,17,52,9,628,1.68,-5.94,1.68,0.672168,-6.35268,1.30478e-06,-13.4322,93.7381,0.000686646,0.358429,-0.142136,-0
6663,17,52,9,634,1.44,-6,1.68,0.725349,-6.18443,2.60861e-06,-13.4287,93.7367,0.00137329,0.253372,-0.10231,-0
6664,17,52,9,640,1.47,-6.18,1.65,0.686958,-6.13062,0,-13.426,93.736,-0,0.151062,-0.0892639,-0
6665,17,52,9,646,1.5,-6.24,1.59,0.49486,-6.25377,0.0400924,-13.426,93.7347,-0,0.0803375,-0.0672913,-0.00205994
6666,17,52,9,652,1.53,-6.12,1.65,0.503534,-6.5461,0,-13.4246,93.7347,-0,0.0624847,-0.030899,-0
6667,17,52,9,658,1.47,-6.06,1.65,0.483138,-6.79294,-0.00142463,-13.4253,93.736,0.000686646,0.0453186,-0,-0
6668,17,52,9,664,2.07,-4.86,1.62,1.02749,-5.70602,1.3043e-06,-13.4239,93.7367,0.000686646,0.172348,-0.129776,-0
6669,17,52,9,670,1.83,-5.16,1.62,1.93424,-4.29422,0,-13.4219,93.736,-0,0.832901,-0.681152,-0
6670,17,52,9,676,1.62,-5.4,1.65,1.71851,-4.84123,1.30335e-06,-13.4177,93.734,0.000686646,0.729218,-0.41954,-0
6671,17,52,9,682,1.56,-5.46,1.65,0.777392,-5.91776,0,-13.4143,93.7319,-0,0.404434,-0.256805,-0
6672,17,52,9,688,0.99,-5.4,1.65,0.730874,-6.27076,1.30215e-06,-13.4088,93.7305,0.000686646,0.306244,-0.118103,-0
6673,17,52,9,694,0.99,-5.64,1.62,0.47846,-6.10924,0,-13.404,93.7292,-0,0.107803,-0.111923,-0
6674,17,52,9,700,0.72,-5.82,1.62,0.249484,-5.98879,1.30095e-06,-13.3992,93.7271,0.000686646,0.0398254,-0.10437,-0
6675,17,52,9,706,0.54,-5.82,1.74,0.256192,-6.05657,-0.596851,-13.3958,93.7257,0.000686646,0.00617981,-0.0940704,0.030899
6676,17,52,9,712,1.11,-5.16,1.62,0.660687,-5.10921,0.213628,-13.393,93.7244,0.000686646,0.0741577,-0.284271,-0.0109863
6677,17,52,9,718,0.99,-5.52,1.68,1.84599,-4.32532,0.101566,-13.391,93.7223,-0,0.704498,-0.746384,-0.00411987
6678,17,52,9,750,0.48,-5.94,1.56,-0.0944221,-6.65994,-0.00760371,-13.3875,93.7134,0.000686646,-0.0686646,-0.0460052,-0
6679,17,52,9,756,0.3,-5.88,1.5,-0.320035,-7.37633,-0.00285188,-13.3875,93.7127,-0,0,-0.0302124,-0
6680,17,52,9,762,1.11,-5.04,1.56,0.384643,-5.28901,1.29569e-06,-13.3875,93.712,0.000686646,0,-0.212173,-0
6681,17,52,9,768,1.92,-5.52,1.56,1.68985,-4.27176,0,-13.3889,93.7106,-0,0.541763,-0.726471,-0
6682,17,52,9,774,2.16,-5.46,1.59,2.20388,-4.34578,1.29353e-06,-13.3896,93.7058,0.000686646,1.07117,-0.843201,-0
6683,17,52,9,780,2.1,-5.76,1.59,1.68513,-5.36854,1.29234e-06,-13.3889,93.7024,0.000686646,1.04507,-0.562363,-0
6684,17,52,9,786,2.16,-5.76,1.59,0.884001,-6.23559,2.58371e-06,-13.3868,93.701,0.00137329,0.713425,-0.22522,-0
6685,17,52,9,791,2.07,-5.82,1.53,0.625331,-6.55105,1.29114e-06,-13.3834,93.699,0.000686646,0.438766,-0.103683,-0
6686,17,52,9,797,1.83,-5.88,1.56,0.744107,-6.36379,-0.0267275,-13.38,93.6976,0.000686646,0.305557,-0.0727844,0.00137329
6687,17,52,9,803,1.77,-6.06,1.56,0.691011,-6.25017,1.29018e-06,-13.3779,93.6962,0.000686646,0.174408,-0.0679779,-0
6688,17,52,9,809,1.83,-6.12,1.56,0.690692,-6.2677,0.000951916,-13.3772,93.6962,0.000686646,0.138702,-0.0611115,-0
6689,17,52,9,815,1.86,-6.24,1.56,0.631928,-6.41827,0,-13.3765,93.6942,-0,0.0947571,-0.042572,-0
6690,17,52,9,821,1.86,-6.24,1.59,0.667494,-6.63231,0,-13.3759,93.6935,-0,0.0954437,-0.0171661,-0
6691,17,52,9,827,2.46,-5.28,1.53,1.21778,-5.38668,0,-13.3745,93.6948,-0,0.257492,-0.189514,-0
6692,17,52,9,833,2.13,-5.64,1.53,1.90307,-4.32156,0,-13.3724,93.6928,-0,0.848007,-0.677032,-0
6693,17,52,9,839,2.04,-6,1.56,1.67873,-4.85961,0,-13.369,93.69,-0,0.768356,-0.453186,-0
6694,17,52,9,845,1.92,-5.76,1.41,0.777158,-6.14075,-0.531377,-13.3642,93.6887,0.000686646,0.415421,-0.198441,0.0274658
6695,17,52,9,851,1.62,-5.64,1.59,0.743411,-6.90729,0.518249,-13.3607,93.6887,0.000686646,0.336456,-0.0418854,-0.0267792
6696,17,52,9,857,1.65,-5.64,1.59,0.747774,-6.66529,-0.0478028,-13.3573,93.6887,-0,0.186081,-0.032959,0.00343323
6697,17,52,9,863,1.98,-4.8,1.53,1.09231,-5.26395,-0.0987125,-13.3539,93.6873,0.000686646,0.308304,-0.21698,0.00411987
6698,17,52,9,869,1.41,-5.22,1.5,1.86921,-4.28176,0.00237656,-13.3491,93.6852,-0,0.893326,-0.74913,-0
6699,17,52,9,875,1.17,-5.88,1.53,1.66682,-4.70171,0.00285188,-13.345,93.6811,-0,0.768356,-0.535583,-0
6700,17,52,9,881,1.05,-5.94,1.53,0.748152,-5.7493,0,-13.3395,93.6777,-0,0.389328,-0.295258,-0
6701,17,52,9,887,0.72,-5.88,1.53,0.626384,-6.41123,1.28324e-06,-13.3333,93.6763,0.000686646,0.285645,-0.127716,-0
6702,17,52,9,893,0.72,-5.94,1.53,0.246117,-6.47062,1.283e-06,-13.3271,93.6756,0.000686646,0.0617981,-0.0769043,-0
6703,17,52,9,899,0.51,-6.06,1.5,0.0617174,-6.30283,0,-13.323,93.6742,-0,0,-0.0439453,-0
6704,17,52,9,905,0.18,-6,1.5,0.265736,-6.50099,1.28252e-06,-13.3195,93.6742,0.000686646,0,-0.0343323,-0
6705,17,52,9,911,0.6,-5.1,1.47,0.32206,-5.69731,0,-13.3168,93.6736,-0,0,-0.138016,-0
6706,17,52,9,917,1.62,-5.4,1.5,1.16181,-4.33954,-1.28181e-06,-13.3147,93.6715,-0.000686646,0.310364,-0.677032,-0
6707,17,52,9,923,1.08,-5.04,1.35,2.12237,-4.3281,-0.700911,-13.3141,93.6687,-0.000686646,0.986023,-0.786209,0.0363922
6708,17,52,9,929,0.96,-5.58,1.5,2.05456,-5.23749,0,-13.3134,93.6646,-0,1.10413,-0.614548,-0
